,Name,Database_ID
3988,ANXA4,ENSP00000377833
3989,RPL23,ENSP00000377865
3990,SRSF5,ENSP00000377892
3991,CIAPIN1,ENSP00000377914
3992,ACTN1,ENSP00000377941
3993,UTP14A,ENSP00000377944
3994,LARS1,ENSP00000377954
3995,CCT4,ENSP00000377958
3996,GTF2F1,ENSP00000377969
3997,REL,ENSP00000377989
3998,AKAP13,ENSP00000378026
3999,SRI,ENSP00000378137
4000,RPL34,ENSP00000378160
4001,ACYP2,ENSP00000378161
4002,GNL3,ENSP00000378278
4003,PPP3CA,ENSP00000378322
4004,DNAJA4,ENSP00000378324
4005,TGFB1I1,ENSP00000378332
4006,CDC23,ENSP00000378350
4007,TKFC,ENSP00000378360
4008,PSAP,ENSP00000378394
4009,VSIR,ENSP00000378409
4010,LPXN,ENSP00000378512
4011,CLDN3,ENSP00000378577
4012,TIMM9,ENSP00000378588
4013,PTK2,ENSP00000378644
4014,CDK1,ENSP00000378699
4015,KTN1,ENSP00000378725
4016,QPRT,ENSP00000378782
4017,HLA-DRA,ENSP00000378786
4018,CHCHD2,ENSP00000378812
4019,TWF1,ENSP00000378886
4020,DHRS7B,ENSP00000378887
4021,SNTB1,ENSP00000378965
4022,ERO1A,ENSP00000379042
4023,CCDC51,ENSP00000379047
4024,PURB,ENSP00000379051
4025,APIP,ENSP00000379133
4026,CXCL12,ENSP00000379140
4027,ATP6V1C1,ENSP00000379203
4028,UBFD1,ENSP00000379217
4029,ABHD16A,ENSP00000379282
4030,BCAS1,ENSP00000379290
4031,ANXA2,ENSP00000379342
4032,GCNT3,ENSP00000379377
4033,FAF1,ENSP00000379457
4034,DDX39B,ENSP00000379475
4035,UEVLD,ENSP00000379500
4036,MYH11,ENSP00000379616
4037,PSMA1,ENSP00000379676
4038,PGM5,ENSP00000379678
4039,NAGA,ENSP00000379680
4040,PDXDC1,ENSP00000379691
4041,AMPD3,ENSP00000379801
4042,GNE,ENSP00000379839
4043,CLTA,ENSP00000379848
4044,RPS8,ENSP00000379888
4045,GATM,ENSP00000379895
4046,LTBP4,ENSP00000380031
4047,IRF9,ENSP00000380073
4048,UBE2G1,ENSP00000380178
4049,ATP2A3,ENSP00000380234
4050,NUDT19,ENSP00000380251
4051,SMU1,ENSP00000380336
4052,PAFAH1B1,ENSP00000380378
4053,ARPC4,ENSP00000380431
4054,PLAA,ENSP00000380460
4055,HAGH,ENSP00000380514
4056,AKAP8L,ENSP00000380557
4057,FAM98B,ENSP00000380734
4058,TMEM209,ENSP00000380747
4059,COL6A2,ENSP00000380870
4060,SH3KBP1,ENSP00000380921
4061,THOC5,ENSP00000380969
4062,PUM3,ENSP00000380982
4063,CRMP1,ENSP00000380987
4064,CHMP1A,ENSP00000380998
4065,MAP2K7,ENSP00000381066
4066,RNASE4,ENSP00000381081
4067,MGLL,ENSP00000381176
4068,ADD1,ENSP00000381191
4069,KHSRP,ENSP00000381216
4070,SELENOS,ENSP00000381282
4071,NSF,ENSP00000381293
4072,FNDC3A,ENSP00000381362
4073,CGGBP1,ENSP00000381428
4074,TMF1,ENSP00000381567
4075,MX1,ENSP00000381599
4076,HSDL2,ENSP00000381785
4077,SEC24A,ENSP00000381823
4078,ATL3,ENSP00000381844
4079,TOMM6,ENSP00000381856
4080,LCMT1,ENSP00000382021
4081,DOP1B,ENSP00000382104
4082,RBM12B,ENSP00000382239
4083,MRPS6,ENSP00000382250
4084,HECTD1,ENSP00000382269
4085,ITSN1,ENSP00000382289
4086,SDR39U1,ENSP00000382327
4087,GLB1,ENSP00000382333
4088,ABCC1,ENSP00000382342
4089,COL28A1,ENSP00000382356
4090,ANKRD28,ENSP00000382379
4091,ROCK1,ENSP00000382697
4092,VAPA,ENSP00000382880
4093,ARGLU1,ENSP00000383059
4094,SELENOM,ENSP00000383155
4095,PPP4R1,ENSP00000383401
4096,ZG16,ENSP00000383563
4097,KIAA1522,ENSP00000383851
4098,TFIP11,ENSP00000383892
4099,ATG4B,ENSP00000383964
4100,SMARCB1,ENSP00000383984
4101,SUN2,ENSP00000383992
4102,NCOR2,ENSP00000384018
4103,FBLN2,ENSP00000384169
4104,PSME4,ENSP00000384211
4105,WDR43,ENSP00000384302
4106,GDPD3,ENSP00000384363
4107,HYPK,ENSP00000384474
4108,XPO1,ENSP00000384863
4109,CYRIB,ENSP00000384880
4110,IFI30,ENSP00000384886
4111,ERLIN1,ENSP00000384900
4112,WIPI2,ENSP00000384945
4113,RPS7,ENSP00000385018
4114,AAK1,ENSP00000385181
4115,NUCB1,ENSP00000385211
4116,ELAVL1,ENSP00000385269
4117,VAV2,ENSP00000385362
4118,SAR1B,ENSP00000385432
4119,FABP6,ENSP00000385433
4120,INTS1,ENSP00000385722
4121,SMS,ENSP00000385746
4122,EFTUD2,ENSP00000385873
4123,RMDN1,ENSP00000385927
4124,LTBP1,ENSP00000386043
4125,POLD2,ENSP00000386105
4126,RAP1GDS1,ENSP00000386153
4127,PYM1,ENSP00000386156
4128,DAB2IP,ENSP00000386183
4129,ARHGAP25,ENSP00000386241
4130,FAM126A,ENSP00000386246
4131,ALAD,ENSP00000386284
4132,SPATS2L,ENSP00000386310
4133,DCTN1,ENSP00000386406
4134,SERPINE2,ENSP00000386412
4135,BZW1,ENSP00000386474
4136,CLEC16A,ENSP00000386495
4137,SMPD4,ENSP00000386531
4138,TBC1D10B,ENSP00000386538
4139,PSMD14,ENSP00000386541
4140,DYNC1I2,ENSP00000386591
4141,WDR81,ENSP00000386609
4142,ELOB,ENSP00000386652
4143,KCMF1,ENSP00000386738
4144,INPP4A,ENSP00000386777
4145,POTEF,ENSP00000386786
4146,ITGA6,ENSP00000386896
4147,UAP1L1,ENSP00000386935
4148,JPT1,ENSP00000387059
4149,HNRNPLL,ENSP00000387088
4150,TPRN,ENSP00000387100
4151,ALDH7A1,ENSP00000387123
4152,POTEJ,ENSP00000387176
4153,IMMT,ENSP00000387262
4154,RAB1A,ENSP00000387286
4155,PWP1,ENSP00000387365
4156,CIAO2B,ENSP00000387471
4157,IRGQ,ENSP00000387535
4158,PCYOX1,ENSP00000387654
4159,PAIP1,ENSP00000387729
4160,UBA52,ENSP00000388107
4161,TSTD1,ENSP00000388293
4162,SYPL1,ENSP00000388336
4163,CLINT1,ENSP00000388340
4164,NSUN5,ENSP00000388464
4165,SLC25A12,ENSP00000388658
4166,ICAM2,ENSP00000388666
4167,ITPRID2,ENSP00000388731
4168,ARPC1B,ENSP00000388802
4169,NAGK,ENSP00000389087
4170,RPL23A,ENSP00000389103
4171,RPP30,ENSP00000389182
4172,EIF4E,ENSP00000389624
4173,ACAD10,ENSP00000389813
4174,CD44,ENSP00000389830
4175,RBM26,ENSP00000390222
4176,SLC4A7,ENSP00000390394
4177,STK3,ENSP00000390500
4178,SCFD1,ENSP00000390783
4179,RDH13,ENSP00000391121
4180,SEPTIN9,ENSP00000391249
4181,MXRA7,ENSP00000391466
4182,TKT,ENSP00000391481
4183,AGR2,ENSP00000391490
4184,TRIM26,ENSP00000391879
4185,EEF1D,ENSP00000391944
4186,STRAP,ENSP00000392270
4187,POTEI,ENSP00000392718
4188,HSBP1,ENSP00000392896
4189,POLR2H,ENSP00000392913
4190,HTATIP2,ENSP00000392985
4191,DCAF1,ENSP00000393183
4192,RPS18,ENSP00000393241
4193,EPS15L1,ENSP00000393313
4194,TMX1,ENSP00000393316
4195,RPL35A,ENSP00000393393
4196,IFT27,ENSP00000393541
4197,HLA-DPA1,ENSP00000393566
4198,LRCH3,ENSP00000393579
4199,BIRC6,ENSP00000393596
4200,FCHO2,ENSP00000393776
4201,BLOC1S3,ENSP00000393840
4202,AHSG,ENSP00000393887
4203,NEBL,ENSP00000393896
4204,GDI1,ENSP00000394071
4205,PDHA1,ENSP00000394382
4206,ANAPC7,ENSP00000394394
4207,PRXL2B,ENSP00000394405
4208,TOM1,ENSP00000394466
4209,IFI35,ENSP00000394579
4210,ORM2,ENSP00000394936
4211,SYNPO2,ENSP00000395143
4212,EARS2,ENSP00000395196
4213,RECQL,ENSP00000395449
4214,MAN2B1,ENSP00000395473
4215,MECP2,ENSP00000395535
4216,TAPBP,ENSP00000395701
4217,SORBS2,ENSP00000396008
4218,IK,ENSP00000396301
4219,DHFR,ENSP00000396308
4220,EPB42,ENSP00000396616
4221,FTSJ3,ENSP00000396673
4222,C4A,ENSP00000396688
4223,TOP2B,ENSP00000396704
4224,FKBP11,ENSP00000396874
4225,SELENBP1,ENSP00000397261
4226,C19orf25,ENSP00000397394
4227,COG6,ENSP00000397441
4228,ACTL6A,ENSP00000397552
4229,TMA7,ENSP00000397843
4230,FAHD1,ENSP00000398053
4231,GSPT1,ENSP00000398131
4232,C11orf68,ENSP00000398350
4233,EXOSC6,ENSP00000398597
4234,NUB1,ENSP00000398644
4235,TSTA3,ENSP00000398803
4236,CDK12,ENSP00000398880
4237,SGCE,ENSP00000398930
4238,HLA-B,ENSP00000399168
4239,PNPO,ENSP00000399960
4240,ZDHHC13,ENSP00000400113
4241,RHOA,ENSP00000400175
4242,SNX27,ENSP00000400333
4243,LAMA2,ENSP00000400365
4244,SNRPE,ENSP00000400591
4245,PNPT1,ENSP00000400646
4246,GNA13,ENSP00000400717
4247,SUMO2,ENSP00000400886
4248,SUMF2,ENSP00000400922
4249,VPS53,ENSP00000401435
4250,NAPRT,ENSP00000401508
4251,ISOC2,ENSP00000401726
4252,ECHDC1,ENSP00000401751
4253,PSMC6,ENSP00000401802
4254,IDI1,ENSP00000401879
4255,TNRC6B,ENSP00000401946
4256,MAVS,ENSP00000401980
4257,RPF2,ENSP00000402338
4258,COPG2,ENSP00000402346
4259,OTUB1,ENSP00000402551
4260,NACA,ENSP00000403817
4261,TMED4,ENSP00000404042
4262,CEP170B,ENSP00000404151
4263,PGGT1B,ENSP00000404676
4264,RANBP3,ENSP00000404837
4265,LRRFIP2,ENSP00000405480
4266,ITGB4,ENSP00000405536
4267,TBL1XR1,ENSP00000405574
4268,NOL7,ENSP00000405674
4269,POLD1,ENSP00000406046
4270,FAT1,ENSP00000406229
4271,TCEA3,ENSP00000406293
4272,DNAJC7,ENSP00000406463
4273,HPF1,ENSP00000406598
4274,RAP1GDS1,ENSP00000407157
4275,ESRP1,ENSP00000407349
4276,GPX1,ENSP00000407375
4277,MAPRE2,ENSP00000407723
4278,MYH14,ENSP00000407879
4279,SLC9A3R2,ENSP00000408005
4280,HLA-DPB1,ENSP00000408146
4281,RFC5,ENSP00000408295
4282,IMPA1,ENSP00000408526
4283,PRKCA,ENSP00000408695
4284,CCDC124,ENSP00000408730
4285,CALU,ENSP00000408838
4286,VPS52,ENSP00000409952
4287,CASP1,ENSP00000410076
4288,NEDD4,ENSP00000410613
4289,CNBP,ENSP00000410619
4290,LSM5,ENSP00000410758
4291,GBE1,ENSP00000410833
4292,MOGS,ENSP00000410992
4293,DNTTIP2,ENSP00000411010
4294,ABCF3,ENSP00000411471
4295,TOP2A,ENSP00000411532
4296,DBNL,ENSP00000411701
4297,MPST,ENSP00000411719
4298,PDCD6IP,ENSP00000411825
4299,MRVI1,ENSP00000412130
4300,GSKIP,ENSP00000412315
4301,RMND1,ENSP00000412708
4302,NAXD,ENSP00000413191
4303,AP2A2,ENSP00000413234
4304,HID1,ENSP00000413520
4305,NLE1,ENSP00000413572
4306,FMR1,ENSP00000413764
4307,LSM14A,ENSP00000413964
4308,PPP6R1,ENSP00000414202
4309,ACTN1,ENSP00000414272
4310,PRPSAP1,ENSP00000414624
4311,NBEAL2,ENSP00000415034
4312,ITIH3,ENSP00000415769
4313,C4B,ENSP00000415941
4314,MICAL3,ENSP00000416015
4315,GOLGA2,ENSP00000416097
4316,EIF2B1,ENSP00000416250
4317,SLC2A1,ENSP00000416293
4318,TGFBI,ENSP00000416330
4319,DERA,ENSP00000416583
4320,ACTBL2,ENSP00000416706
4321,OARD1,ENSP00000416829
4322,DCTN4,ENSP00000416968
4323,VAPB,ENSP00000417175
4324,VWA1,ENSP00000417185
4325,ATPAF2,ENSP00000417190
4326,EIF2A,ENSP00000417229
4327,GOLIM4,ENSP00000417354
4328,RRP1,ENSP00000417464
4329,CLASP2,ENSP00000417518
4330,YIPF6,ENSP00000417573
4331,IAH1,ENSP00000417580
4332,DDI2,ENSP00000417748
4333,NAA10,ENSP00000417763
4334,ALG2,ENSP00000417764
4335,ANP32A,ENSP00000417864
4336,PPP2R5D,ENSP00000417963
4337,RPL37A,ENSP00000418082
4338,PARP14,ENSP00000418194
4339,COL6A3,ENSP00000418285
4340,CIAO1,ENSP00000418287
4341,CMC1,ENSP00000418348
4342,SRPRB,ENSP00000418401
4343,NDUFA3,ENSP00000418438
4344,U2SURP,ENSP00000418563
4345,NCEH1,ENSP00000418571
4346,IGKV3-20,ENSP00000418649
4347,PTRH1,ENSP00000418661
4348,SEPHS2,ENSP00000418669
4349,ESRP2,ENSP00000418748
4350,LYRM4,ENSP00000418787
4351,TIMMDC1,ENSP00000418803
4352,FTO,ENSP00000418823
4353,NDUFA6,ENSP00000418842
4354,LSAMP,ENSP00000419000
4355,PARP9,ENSP00000419001
4356,GFM1,ENSP00000419038
4357,CALML4,ENSP00000419081
4358,ALCAM,ENSP00000419236
4359,ADAM9,ENSP00000419446
4360,EIF1,ENSP00000419449
4361,COMMD2,ENSP00000419475
4362,CDK5,ENSP00000419782
4363,GMPS,ENSP00000419851
4364,CDS2,ENSP00000419879
4365,POR,ENSP00000419970
4366,DBNL,ENSP00000419992
4367,RAB9A,ENSP00000420127
4368,FLNB,ENSP00000420213
4369,TFAM,ENSP00000420588
4370,TBC1D15,ENSP00000420678
4371,MRPS14,ENSP00000420714
4372,SNF8,ENSP00000421380
4373,PGM3,ENSP00000421565
4374,XPNPEP1,ENSP00000421566
4375,TMEM33,ENSP00000422473
4376,CAMK2D,ENSP00000422566
4377,RNASET2,ENSP00000422846
4378,OCIAD2,ENSP00000423014
4379,MTX3,ENSP00000423302
4380,NDUFA13,ENSP00000423673
4381,KIF2A,ENSP00000423772
4382,GPX8,ENSP00000423822
4383,PALLD,ENSP00000424016
4384,LAMTOR3,ENSP00000424183
4385,MRPS30,ENSP00000424328
4386,PLRG1,ENSP00000424417
4387,TMEM167A,ENSP00000424707
4388,PDE4D,ENSP00000424852
4389,SRP19,ENSP00000424870
4390,HSD17B4,ENSP00000424940
4391,ADH1C,ENSP00000426083
4392,DAB2,ENSP00000426245
4393,ETFDH,ENSP00000426638
4394,RACK1,ENSP00000426909
4395,PALLD,ENSP00000426947
4396,CDKN2AIP,ENSP00000427108
4397,SPCS3,ENSP00000427463
4398,KIF13B,ENSP00000427900
4399,ERLIN2,ENSP00000428112
4400,UBE2V2,ENSP00000428209
4401,TCEA1,ENSP00000428426
4402,SMIM12,ENSP00000428541
4403,LYN,ENSP00000428924
4404,NUDT16,ENSP00000429274
4405,DOCK2,ENSP00000429283
4406,ENY2,ENSP00000429713
4407,MATN2,ENSP00000429977
4408,LYRM2,ENSP00000430025
4409,EPHX2,ENSP00000430269
4410,HDAC2,ENSP00000430432
4411,PTDSS1,ENSP00000430548
4412,IKBKB,ENSP00000430684
4413,TFF3,ENSP00000430690
4414,IGLL5,ENSP00000431254
4415,EEF1D,ENSP00000431763
4416,EIF3F,ENSP00000431800
4417,FAU,ENSP00000431822
4418,TPT1,ENSP00000431872
4419,RIC8A,ENSP00000432008
4420,RDX,ENSP00000432112
4421,CHMP1B,ENSP00000432279
4422,BRK1,ENSP00000432472
4423,SAAL1,ENSP00000432487
4424,DPP3,ENSP00000432782
4425,MANF,ENSP00000432799
4426,MPZ,ENSP00000432943
4427,USP47,ENSP00000433146
4428,FAM118B,ENSP00000433343
4429,DDX6,ENSP00000433704
4430,RPS3,ENSP00000433821
4431,H2AX,ENSP00000434024
4432,MYO18A,ENSP00000434228
4433,PUF60,ENSP00000434359
4434,INTS4,ENSP00000434466
4435,PLEC,ENSP00000434583
4436,RNF170,ENSP00000434797
4437,BCLAF1,ENSP00000434826
4438,CLP1,ENSP00000434995
4439,RPS25,ENSP00000435096
4440,PAFAH1B2,ENSP00000435289
4441,TOR1AIP1,ENSP00000435365
4442,RPS13,ENSP00000435777
4443,EIF3M,ENSP00000436049
4444,PSMD13,ENSP00000436186
4445,C8orf82,ENSP00000436621
4446,MUC5B,ENSP00000436812
4447,DPF2,ENSP00000436901
4448,PPP2R1B,ENSP00000437193
4449,LIMS1,ENSP00000437912
4450,POSTN,ENSP00000437953
4451,TRMT112,ENSP00000438349
4452,PGAM5,ENSP00000438465
4453,CHERP,ENSP00000439856
4454,ATP2A2,ENSP00000440045
4455,RTN3,ENSP00000440874
4456,CLPB,ENSP00000441518
4457,ITGAM,ENSP00000441691
4458,HPR,ENSP00000441828
4459,PHB2,ENSP00000441875
4460,PCYT2,ENSP00000442050
4461,EPB41L3,ENSP00000442091
4462,MMAA,ENSP00000442284
4463,CAND1,ENSP00000442318
4464,PPFIBP1,ENSP00000443442
4465,ADK,ENSP00000443965
4466,SLC1A5,ENSP00000444408
4467,USO1,ENSP00000444850
4468,RABEP1,ENSP00000445408
4469,CLIP1,ENSP00000445531
4470,TIMM50,ENSP00000445806
4471,SLC39A11,ENSP00000445829
4472,MMAB,ENSP00000445920
4473,METTL26,ENSP00000445926
4474,IRAK4,ENSP00000446490
4475,ATXN2,ENSP00000446576
4476,MYL6,ENSP00000446714
4477,MYL6,ENSP00000446955
4478,RPL18,ENSP00000447001
4479,VPS29,ENSP00000447058
4480,DCTN2,ENSP00000447824
4481,HNRNPA1,ENSP00000448617
4482,PCBP2,ENSP00000448762
4483,PCBP2,ENSP00000448927
4484,DNM1L,ENSP00000450399
4485,ALDH6A1,ENSP00000450436
4486,TMPO,ENSP00000450627
4487,VTI1B,ENSP00000450731
4488,TMEM30B,ENSP00000450842
4489,PPP4R3A,ENSP00000450864
4490,ERH,ENSP00000451080
4491,UBE2J1,ENSP00000451261
4492,ITGA7,ENSP00000452120
4493,ETFA,ENSP00000452762
4494,GALK2,ENSP00000453129
4495,TLN2,ENSP00000453508
4496,SNX1,ENSP00000453785
4497,TPM1,ENSP00000453955
4498,TBL3,ENSP00000454836
4499,BOP1,ENSP00000455106
4500,MRC1,ENSP00000455897
4501,SPINT1,ENSP00000457076
4502,PECAM1,ENSP00000457421
4503,SLC25A24,ENSP00000457733
4504,ACTG1,ENSP00000458162
4505,MMP12,ENSP00000458585
4506,MYH11,ENSP00000458731
4507,NUP88,ENSP00000458954
4508,GTF2I,ENSP00000460070
4509,SPON1,ENSP00000460236
4510,PELP1,ENSP00000460300
4511,RSL1D1,ENSP00000460871
4512,OVCA2,ENSP00000461388
4513,MRPS21,ENSP00000461930
4514,RAB31,ENSP00000461945
4515,RPL26,ENSP00000462322
4516,ENGASE,ENSP00000462333
4517,TXNIP,ENSP00000462521
4518,RBM8A,ENSP00000463058
4519,ANP32E,ENSP00000463154
4520,SEC22B,ENSP00000463393
4521,ACP6,ENSP00000463574
4522,RER1,ENSP00000464222
4523,TIMM23,ENSP00000464522
4524,SMIM22,ENSP00000464737
4525,POLR2E,ENSP00000464739
4526,APOC1,ENSP00000465356
4527,TJP3,ENSP00000465419
4528,C19orf53,ENSP00000465432
4529,PRKCSH,ENSP00000465461
4530,KANK2,ENSP00000465650
4531,NFIC,ENSP00000465655
4532,PDCD5,ENSP00000466214
4533,RAD23A,ENSP00000467024
4534,RPS15,ENSP00000467466
4535,MAP2K6,ENSP00000468348
4536,RPS19,ENSP00000469228
4537,LSM4,ENSP00000469468
4538,DPP9,ENSP00000469603
4539,NOSIP,ENSP00000470034
4540,DTNA,ENSP00000470152
4541,EMG1,ENSP00000470560
4542,STAP2,ENSP00000471052
4543,IKBKG,ENSP00000471166
4544,GMFG,ENSP00000472249
4545,RPS28,ENSP00000472469
4546,VAV1,ENSP00000472929
4547,MCM3,ENSP00000472940
4548,SYNM,ENSP00000472953
4549,SNRNP70,ENSP00000472998
4550,RUVBL2,ENSP00000473172
4551,PTP4A2,ENSP00000473259
4552,SH3GLB1,ENSP00000473267
4553,DENND4C,ENSP00000473469
4554,YTHDF3,ENSP00000473496
4555,DNAJC3,ENSP00000473631
4556,TMEM120A,ENSP00000473983
4557,TAF15,ENSP00000474096
4558,NOLC1,ENSP00000475080
4559,CWC15,ENSP00000475615
4560,HEBP2,ENSP00000475750
4561,POLDIP2,ENSP00000475924
4562,DCP1A,ENSP00000476046
4563,WDR18,ENSP00000476117
4564,UQCC2,ENSP00000476140
4565,SIRT5,ENSP00000476228
4566,H3-2,ENSP00000476960
4567,DYNLL2,ENSP00000477310
4568,SCARF2,ENSP00000477564
4569,CPNE3,ENSP00000477590
4570,AATF,ENSP00000477848
4571,MARCKS,ENSP00000478061
4572,CPSF1,ENSP00000478145
4573,SRRT,ENSP00000478341
4574,ACACA,ENSP00000478547
4575,ZNF787,ENSP00000478557
4576,P3H3,ENSP00000478600
4577,PPP1R9B,ENSP00000478767
4578,CYFIP1,ENSP00000478779
4579,LPP,ENSP00000478901
4580,YAP1,ENSP00000478927
4581,DDX52,ENSP00000479504
4582,ARFRP1,ENSP00000479616
4583,PLCD3,ENSP00000479636
4584,RPS6KA5,ENSP00000479667
4585,HYOU1,ENSP00000480150
4586,NEK3,ENSP00000480328
4587,RCC1L,ENSP00000480364
4588,OPLAH,ENSP00000480476
4589,COPZ2,ENSP00000480707
4590,NOP16,ENSP00000480832
4591,SCAMP1,ENSP00000481022
4592,RPS10,ENSP00000481646
4593,PLEKHA2,ENSP00000482228
4594,DGAT1,ENSP00000482264
4595,AP2B1,ENSP00000482315
4596,PLCG2,ENSP00000482457
4597,PIP4K2B,ENSP00000482548
4598,DHRS11,ENSP00000482704
4599,DCAF7,ENSP00000483236
4600,WASF2,ENSP00000483313
4601,HDGFL2,ENSP00000483345
4602,SYNRG,ENSP00000483453
4603,NSA2,ENSP00000483484
4604,PSMB3,ENSP00000483688
4605,CISD3,ENSP00000483781
4606,BIN2,ENSP00000483983
4607,EPPK1,ENSP00000484472
4608,CTDP1,ENSP00000484525
4609,PPP1R2,ENSP00000484580
4610,B3GNT6,ENSP00000484640
4611,MUC13,ENSP00000485028
4612,HMCN2,ENSP00000485357
4613,ADSL,ENSP00000485525
4614,WASHC1,ENSP00000485627
4615,MUC5AC,ENSP00000485659
4616,EIF3L,ENSP00000485663
4617,PTP4A1,ENSP00000485687
4618,CRYBG1,ENSP00000488010
4619,ZCCHC8,ENSP00000488055
4620,BAG1,ENSP00000489189
4621,PHF14,ENSP00000489535
4622,ATP6AP2,ENSP00000489819
4623,IGHM,ENSP00000490253
4624,UBE3A,ENSP00000490258
4625,HNRNPU,ENSP00000491215
4626,IGHA2,ENSP00000493086
4627,IGHA1,ENSP00000493114
4628,IGHG2,ENSP00000493129
4629,PHGDH,ENSP00000493175
4630,IGHG4,ENSP00000493388
4631,SAMHD1,ENSP00000493536
4632,EFNB2,ENSP00000493716
4633,TCOF1,ENSP00000493815
4634,GSS,ENSP00000493903
4635,TPM4,ENSP00000494125
4636,ACTB,ENSP00000494269
4637,MTAP,ENSP00000494373
4638,HBD,ENSP00000494708
4639,LARS2,ENSP00000495093
4640,SRP72,ENSP00000495128
4641,SPTA1,ENSP00000495214
4642,AP3D1,ENSP00000495274
4643,TPM4,ENSP00000495347
4644,VPS45,ENSP00000495563
4645,POLR1C,ENSP00000496044
4646,PRKCB,ENSP00000496129
4647,RPL11,ENSP00000496250
4648,TRIOBP,ENSP00000496394
4649,AGK,ENSP00000496789
4650,MYO1C,ENSP00000496799
4651,ISG15,ENSP00000496832
4652,JAGN1,ENSP00000496942
4653,SH3BP1,ENSP00000497104
4654,EIF2B5,ENSP00000497160
4655,ITM2B,ENSP00000497221
4656,ENOSF1,ENSP00000497230
4657,CPOX,ENSP00000497326
4658,GAN,ENSP00000497351
4659,LRPAP1,ENSP00000497444
4660,DARS2,ENSP00000497569
4661,GCLC,ENSP00000497574
4662,EIF4A3,ENSP00000497641
4663,ALDOB,ENSP00000497731
4664,ATP8B1,ENSP00000497896
4665,BCL10,ENSP00000498104
4666,FGA,ENSP00000498441
4667,GREM1,ENSP00000498748
4668,DOCK9,ENSP00000498761
4669,RPS27,ENSP00000499044
4670,PREP,ENSP00000499089
4671,PDIA4,ENSP00000499129
4672,TSFM,ENSP00000499171
4673,SLMAP,ENSP00000499241
